pEmin,pEmax,pKmin,pKmax,pE1,pE2,pE3,pK1,pK2,pK3,valX1,valX2,valX3
0,135,0,155,135,68.5066818667631,30.3624337121826,85.3117063999574,94.4850075881912,155,16.5729925617353,2327.73919178984,23.0164191207859
0,135,0,160,135,68.5067465703327,32.6514408177815,85.3117095630215,94.4850899359898,160,16.5729925617359,2327.73919178901,22.9840876178056
0,135,0,165,135,68.5071516543537,34.9823187324698,85.3125652036335,94.4853595540365,165,16.5729926080084,2327.73919366541,22.9459753924519
0,135,0,170,135,68.5067440902477,37.3534543063323,85.3117067166125,94.4850871129086,170,16.5729925617353,2327.73919178902,22.9013413867654
0,135,0,175,135,68.5067907168617,39.7633440766425,85.3117064096806,94.4851448633886,175,16.5729925617353,2327.73919178951,22.849423852113
0,135,0,180,135,68.5067666561716,42.2105787143694,85.3117064030914,94.4851171528215,180,16.5729925617353,2327.73919178924,22.7894596572313
0,15,0,105,14.9819041916753,15,10.2291905130028,0.0223038684468623,27.524513135055,105,22.1082986425624,2475.71835566015,23.1503823713173
0,15,0,110,14.9819041916753,14.5431719771621,11.979780062937,0.0223038684468623,26.9249656640243,110,22.1082986425624,2475.73239410522,23.1459200468981
0,15,0,115,14.9819041916753,15,13.7962848063729,0.0223038684468623,27.5245131354384,115,22.1082986425624,2475.71835566015,23.1403351886704
0,15,0,120,14.9819041916753,15,15,0.0223038684468623,27.5245131366049,118.228894266985,22.1082986425624,2475.71835566015,23.1360246308792
0,135,0,185,135,68.5067423693782,44.6938496507831,85.3117063994044,94.4850841821948,185,16.5729925617353,2327.73919178901,22.7207082247998
0,135,0,190,135,68.5067412739178,47.2118988117859,85.3117063970134,94.4850828386959,190,16.5729925617353,2327.73919178901,22.6424795294779
0,135,0,195,135,68.5067468862769,49.7635330930439,85.3117063934036,94.4850896178344,195,16.5729925617353,2327.73919178901,22.5541593620873
0,135,0,200,135,68.5069130535214,52.3476135132658,85.3117063934036,94.4853204708261,200,16.5729925617353,2327.73919180533,22.4552317354287
0,140,0,5,24.7781918076345,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,140,0,10,33.5825995706333,1.39072682042048,0,10,8.59997996980762,10,22.1017544558311,2475.82513578438,12772.4226787975
0,140,0,15,41.7840001552034,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,140,0,20,49.5864176174127,5.72355502220899,0,20,14.9346095849912,20,22.061748289345,2475.82167312743,4173.51643526204
0,140,0,25,57.0960236422636,8.63536704402121,0,25,18.9974068593395,25,21.997953860889,2475.81400087928,2544.9645874031
0,140,0,30,64.3679489406602,11.9087096079741,0,30,23.4334331967054,30,21.879810547684,2475.78631608889,1541.75953199035
0,140,0,35,71.4361919782504,20.7940315071618,0,35,35,35,21.6941008949855,2475.29353537384,916.872248651045
0,140,0,40,78.3263917153775,24.7539426222057,0,40,40,40,21.4348586621194,2474.43314316011,531.332435276836
0,140,0,45,85.0642069155671,28.767401253722,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904492
0,140,0,50,91.6759931884486,32.8223448029408,0,50,50,50,20.6989245423241,2467.9150264415,161.052054637358
0,140,0,55,98.1832980824192,36.9042606450295,0,55,55,55,20.2289406127309,2458.97643570291,84.1731621078991
0,140,0,60,104.603418112316,40.9943098546481,0,60,60,60,19.6994306422228,2443.83197674259,44.398818760905
0,140,0,65,110.954249645628,45.0718463072534,0,65,65,65,19.1209041368776,2423.0062497473,27.1296982524273
0,140,0,70,117.255406419765,49.1219581739538,0.090739273028344,70,70,70,18.5053845649911,2399.49594664726,23.1639040533671
0,140,0,75,123.52633457114,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740662,2376.3784676961,23.1630913637863
0,140,0,80,129.784043289347,57.1225074227956,2.57819041275186,80,80,80,17.206821766347,2355.87256703191,23.1620328142543
0,140,0,85,136.041874971609,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,140,0,90,140,65.0019752857832,5.40515787414848,89.3228536268628,90,90,16.0356088028726,2330.44906714041,23.1589455205761
0,140,0,95,140,68.5066538601946,6.93859885116483,89.3228546055017,94.4849761486447,95,16.0356088028725,2327.73919179148,23.1567353794528
0,140,0,100,140,68.506749025811,8.54770627982738,89.3228545401754,94.4850917007714,100,16.0356088028725,2327.73919178904,23.1539293991249
0,140,0,105,140,68.5067477080493,10.2291905130028,89.3228546035203,94.4850900633856,105,16.0356088028725,2327.73919178904,23.1503823713173
0,140,0,110,140,68.5067364429749,11.979780058008,89.3228546022335,94.485077261424,110,16.0356088028725,2327.73919178903,23.1459200468982
0,140,0,115,140,68.5066092641954,13.7962846962304,89.3228545990493,94.4849223853905,115,16.0356088028725,2327.73919179488,23.1403351886702
0,140,0,120,140,68.506741802565,15.6756257585108,89.3228597626252,94.4850834699083,120,16.0356088028742,2327.73919178901,23.1333832205278
0,140,0,125,140,68.506826712601,17.6148523091918,89.3228544778232,94.4851819200274,125,16.0356088028725,2327.73919179345,23.124779887915
0,140,0,130,140,68.5069099317399,19.6111784447573,89.3228513599265,94.4852852899712,130,16.0356088028732,2327.73919179985,23.1141950057639
0,140,0,135,140,68.5067423846247,21.6619541423829,89.3228379018128,94.4850842026022,135,16.0356088028899,2327.73919178901,23.1012510827842
0,140,0,140,140,68.50626508646,23.7647110393747,89.3228499154287,94.4838368082682,140,16.0356088028739,2327.73920410489,23.0855164433974
0,140,0,145,140,68.5068465825574,25.9171261629279,89.3228546018601,94.4852212294974,145,16.0356088028725,2327.73919179176,23.0665051986624
0,140,0,150,140,68.5067209160857,28.1170400684022,89.322854396394,94.4850593128712,150,16.0356088028725,2327.73919178931,23.0436729399792
0,140,0,155,140,68.5067616852985,30.3624337121826,89.3228545945573,94.4851093234614,155,16.0356088028725,2327.73919178908,23.0164191207859
0,140,0,160,140,68.5067429380703,32.6514408176704,89.3228546016681,94.4850851006188,160,16.0356088028725,2327.73919178901,22.9840876178055
0,140,0,165,140,68.5067437131831,34.9823187324698,89.3228546019571,94.4850862768281,165,16.0356088028725,2327.73919178901,22.9459753924519
0,140,0,170,140,68.5067472783504,37.3534543063323,89.3228545989705,94.4850909275742,170,16.0356088028725,2327.73919178902,22.9013413867654
0,140,0,175,140,68.5067821212696,39.7633440766425,89.3228542333472,94.4851130849724,175,16.0356088028725,2327.73919180368,22.849423852113
0,140,0,180,140,68.5067423153104,42.2105787143694,89.3228542075866,94.4850841283119,180,16.0356088028725,2327.73919178901,22.7894596572313
0,15,0,125,14.9819041916753,15,15,0.0223038684468623,27.5245131348466,118.228894295215,22.1082986425624,2475.71835566015,23.1360246308792
0,15,0,130,14.9819041916753,15,15,0.0223038684468623,27.5245129881991,118.22889441066,22.1082986425624,2475.71835566015,23.1360246308791
0,15,0,135,14.9819041916753,14.7927099410949,15,0.0223038684468623,27.2526923536048,118.228894273818,22.1082986425624,2475.72493787022,23.136024630879
0,15,0,140,14.9819041916753,15,15,0.0223038684468623,27.524513134995,118.228894195417,22.1082986425624,2475.71835566015,23.1360246308792
0,140,0,185,140,68.5067379105848,44.6938496507831,89.3228542075866,94.4850793802271,185,16.0356088028725,2327.73919178904,22.7207082247998
0,140,0,190,140,68.5066774394481,47.2118971487947,89.3228542075866,94.4850035295882,190,16.0356088028725,2327.7391917901,22.6424795294783
0,140,0,195,140,68.5070673460654,49.7635331427229,89.3228542075866,94.4852873404704,195,16.0356088028725,2327.73919316233,22.5541593620873
0,140,0,200,140,68.5066944280668,52.3476135105519,89.3228542075866,94.4850248252038,200,16.0356088028725,2327.73919178963,22.4552317354287
0,145,0,5,24.7781919690118,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,145,0,10,33.5825995712151,1.39072682042048,0,10,8.59997996980762,10,22.1017544558311,2475.82513578438,12772.4226787975
0,145,0,15,41.7840001873013,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,145,0,20,49.5864171810011,5.72355502220899,0,20,14.9346095849912,20,22.061748289345,2475.82167312743,4173.51643526204
0,145,0,25,57.0960235578996,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,145,0,30,64.3679503322609,11.9087096080237,0,30,23.433433196772,30,21.8798105476841,2475.78631608889,1541.75953199036
0,145,0,35,71.436193036891,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,145,0,40,78.3263902248344,24.7539426222015,0,40,40,40,21.4348586621194,2474.43314316011,531.332435276835
0,145,0,45,85.064206910141,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,145,0,50,91.6759931893958,32.8223448029481,0,50,50,50,20.6989245423241,2467.91502644149,161.052054637355
0,145,0,55,98.1832948311513,36.9042606422033,0,55,55,55,20.2289406127304,2458.97643570291,84.1731621078991
0,145,0,60,104.603417994641,40.9943099603872,0,60,60,60,19.6994306422228,2443.83197674259,44.3988187609052
0,145,0,65,110.954249826399,45.0718463072534,0,65,65,65,19.1209041368776,2423.0062497473,27.1296982524273
0,145,0,70,117.255405061751,49.1219576845555,0.090739273028344,70,70,70,18.505384564991,2399.49594664731,23.1639040533671
0,145,0,75,123.526334583294,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740662,2376.3784676961,23.1630913637863
0,145,0,80,129.784045280104,57.1225074227956,2.57819041275186,80,80,80,17.2068217663471,2355.87256703191,23.1620328142543
0,145,0,85,136.041874969602,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,145,0,90,142.308977044005,65.0019750249122,5.40515787414848,90,90,90,15.8679579251322,2330.44906714041,23.1589455205761
0,145,0,95,145,68.5067334622774,6.93859885116483,93.3235677324001,94.4850731814805,95,15.4976349468038,2327.73919178903,23.1567353794528
0,145,0,100,145,68.5067415389049,8.54770627982738,93.3235676961006,94.4850832598463,100,15.4976349468038,2327.73919178901,23.1539293991249
0,145,0,105,145,68.5067417268734,10.2291905130028,93.3235670031317,94.4850834156664,105,15.4976349468038,2327.73919178901,23.1503823713173
0,145,0,110,145,68.5058502428545,11.979780058008,93.3235361780287,94.4838701553331,110,15.4976349468649,2327.73919212899,23.1459200468982
0,145,0,115,145,68.5068568231023,13.7962846962304,93.3235677532699,94.4852388312223,115,15.4976349468038,2327.73919179394,23.1403351886702
0,145,0,120,145,68.5067521153312,15.6756257585108,93.3235677311451,94.4850981332246,120,15.4976349468038,2327.73919178909,23.1333832205278
0,145,0,125,145,68.506826712601,17.6148523091918,93.3235677081217,94.4851819200274,125,15.4976349468038,2327.73919179345,23.124779887915
0,145,0,130,145,68.5069099317399,19.6111784447573,93.3235675348686,94.4852852899712,130,15.4976349468038,2327.73919179985,23.1141950057639
0,145,0,135,145,68.5067423846247,21.6619541423829,93.3235676113878,94.4850842026022,135,15.4976349468038,2327.73919178901,23.1012510827842
0,145,0,140,145,68.5062761642184,23.7647110393747,93.323567734083,94.4838652020591,140,15.4976349468038,2327.73920356076,23.0855164433974
0,145,0,145,145,68.5067424228383,25.9171261629279,93.3235677338676,94.4850842624954,145,15.4976349468038,2327.73919178901,23.0665051986624
0,145,0,150,145,68.5067925312986,28.1170400684022,93.3235677338195,94.4851501744722,150,15.4976349468038,2327.73919178963,23.0436729399792
0,145,0,155,145,68.5068114684376,30.3624337121826,93.3235678999856,94.4851638632788,155,15.4976349468038,2327.73919179217,23.0164191207859
0,145,0,160,145,68.5067641210355,32.6514409131571,93.3235677593107,94.4851122807337,160,15.4976349468038,2327.7391917891,22.9840876178055
0,145,0,165,145,68.5067444892932,34.9823187324698,93.3235677593107,94.4850867766267,165,15.4976349468038,2327.73919178901,22.9459753924519
0,145,0,170,145,68.5069776207216,37.3534543063323,93.3235677593107,94.4852623072208,170,15.4976349468038,2327.73919225074,22.9013413867654
0,145,0,175,145,68.5067421149813,39.7633440766425,93.3235677593107,94.4850838646272,175,15.4976349468038,2327.73919178901,22.849423852113
0,145,0,180,145,68.5067423569409,42.2105787143694,93.3235677593107,94.4850841657249,180,15.4976349468038,2327.73919178901,22.7894596572313
0,15,0,145,14.9819041916753,15,15,0.0223038684468623,27.5245131349994,118.228893507514,22.1082986425624,2475.71835566015,23.1360246308793
0,15,0,150,14.9819041916753,15,15,0.0223038684468623,27.5245131334869,118.228894275621,22.1082986425624,2475.71835566015,23.1360246308791
0,15,0,155,14.9819041916753,15,15,0.0223038684468623,27.524513134717,118.228894281895,22.1082986425624,2475.71835566015,23.1360246308791
0,15,0,160,14.9819041916753,15,15,0.0223038684468623,27.524513065968,118.228894283973,22.1082986425624,2475.71835566015,23.1360246308792
0,145,0,185,145,68.5067455484758,44.6938496507831,93.3235677593107,94.4850880247728,185,15.4976349468038,2327.73919178901,22.7207082247998
0,145,0,190,145,68.5067400228373,47.2118987093431,93.3235677593107,94.4850812454783,190,15.4976349468038,2327.73919178901,22.6424795294777
0,145,0,195,145,68.5067242313312,49.7635331585672,93.3235677593107,94.4850619197068,195,15.4976349468038,2327.73919178911,22.5541593620874
0,145,0,200,145,68.5067492114914,52.3476134983708,93.3235677593107,94.4850933055859,200,15.4976349468038,2327.73919178902,22.4552317354287
0,150,0,5,24.7781919688213,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,150,0,10,33.5825995711437,1.39072682042048,0,10,8.59997996980762,10,22.101754455831,2475.82513578438,12772.4226787975
0,150,0,15,41.7840001871934,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,150,0,20,49.5864174719858,5.72355502220899,0,20,14.9346095849912,20,22.061748289345,2475.82167312743,4173.51643526204
0,150,0,25,57.0960238588649,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,150,0,30,64.3679487735657,11.9087096080237,0,30,23.433433196772,30,21.8798105476839,2475.78631608889,1541.75953199036
0,150,0,35,71.4361926538963,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,150,0,40,78.3263913601603,24.7539426222015,0,40,40,40,21.4348586621194,2474.43314316011,531.332435276835
0,150,0,45,85.064206912467,28.7674012537284,0,45,45,45,21.1022489272333,2472.40191506686,298.079312904495
0,150,0,50,91.6759933119368,32.8223448029481,0,50,50,50,20.6989245423241,2467.91502644149,161.052054637355
0,150,0,55,98.183295368183,36.904260641806,0,55,55,55,20.2289406127305,2458.97643570291,84.1731621078991
0,150,0,60,104.603418900744,40.9943099603872,0,60,60,60,19.6994306422228,2443.83197674259,44.3988187609052
0,150,0,65,110.954249845618,45.0718463072534,0,65,65,65,19.1209041368776,2423.0062497473,27.1296982524273
0,150,0,70,117.255405062375,49.1219587689625,0.090739273028344,70,70,70,18.505384564991,2399.49594664723,23.1639040533671
0,150,0,75,123.526335390715,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740662,2376.3784676961,23.1630913637863
0,150,0,80,129.784043092809,57.1225074227956,2.57819041275186,80,80,80,17.206821766347,2355.87256703191,23.1620328142543
0,150,0,85,136.041875000142,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,150,0,90,142.308977857637,65.0019752840409,5.40515787414848,90,90,90,15.8679579251322,2330.44906714041,23.1589455205761
0,150,0,95,148.590573334566,68.5067213274686,6.93859885116483,95,94.4850561784487,95,15.1938537318941,2327.73919178915,23.1567353794528
0,150,0,100,150,68.5066597591447,8.54770627982738,97.3133754907883,94.4849791275237,100,14.9603722367079,2327.73919179052,23.1539293991249
0,150,0,105,150,68.5067426009402,10.2291905130028,97.3133758840174,94.485084399894,105,14.9603722367079,2327.73919178901,23.1503823713173
0,150,0,110,150,68.5067635243326,11.979780058008,97.3133740525343,94.4851087608592,110,14.960372236708,2327.73919178927,23.1459200468982
0,150,0,115,150,68.5067469569962,13.7962846962304,97.3133996434375,94.4850898941212,115,14.9603722367432,2327.73919178901,23.1403351886702
0,150,0,120,150,68.5067698459966,15.6756258695226,97.3133749097635,94.4851151523868,120,14.9603722367079,2327.73919178966,23.1333832205278
0,150,0,125,150,68.506826712601,17.6148523091918,97.313375488368,94.4851819200274,125,14.9603722367078,2327.73919179345,23.124779887915
0,150,0,130,150,68.5069099317399,19.6111784447573,97.3133754359065,94.4852852899712,130,14.9603722367079,2327.73919179985,23.1141950057639
0,150,0,135,150,68.5067423846247,21.6619541423829,97.3133754889938,94.4850842026022,135,14.9603722367078,2327.73919178901,23.1012510827842
0,150,0,140,150,68.5067423702692,23.7647110393747,97.3133754888948,94.4850841832657,140,14.9603722367078,2327.73919178901,23.0855164433974
0,150,0,145,150,68.506743654381,25.9171261629279,97.3133754747054,94.4850857053527,145,14.9603722367078,2327.73919178901,23.0665051986624
0,150,0,150,150,68.5067423799483,28.1170400684022,97.3133754677336,94.4850841956787,150,14.9603722367078,2327.73919178901,23.0436729399792
0,150,0,155,150,68.5067398818638,30.3624337121826,97.3133754677336,94.4850809937075,155,14.9603722367078,2327.73919178901,23.0164191207859
0,150,0,160,150,68.5067424243558,32.651440888467,97.3133754677336,94.4850842463887,160,14.9603722367078,2327.73919178901,22.9840876178055
0,150,0,165,150,68.5067422017346,34.9823187324698,97.3133754677336,94.485083967337,165,14.9603722367078,2327.73919178901,22.9459753924519
0,150,0,170,150,68.5067423335697,37.3534543063323,97.3133754677336,94.485084139093,170,14.9603722367078,2327.73919178901,22.9013413867654
0,150,0,175,150,68.5068711988696,39.7633440766425,97.3133754677336,94.4851726845305,175,14.9603722367078,2327.73919196634,22.849423852113
0,150,0,180,150,68.5068457991017,42.2105787143694,97.3133754677336,94.4851549676167,180,14.9603722367078,2327.73919190426,22.7894596572313
0,15,0,165,14.9819041916753,15,15,0.0223038684468623,27.5245130581418,118.228894288292,22.1082986425624,2475.71835566015,23.1360246308792
0,15,0,170,14.9819041916753,15,15,0.0223038684468623,27.5245131348098,118.228891759691,22.1082986425624,2475.71835566015,23.1360246308798
0,15,0,175,14.9819041916753,15,15,0.0223038684468623,27.5245131288099,118.228894279947,22.1082986425624,2475.71835566015,23.1360246308791
0,15,0,180,14.9819041916753,15,15,0.0223038684468623,27.52451313499,118.228894279173,22.1082986425624,2475.71835566015,23.1360246308792
0,5,0,25,5,5,0,0,13.9039676906779,25,141.916384180061,2475.8224730922,2544.96458740309
0,5,0,30,5,5,0,0,13.9039674171858,30,141.916384180061,2475.8224730922,1541.75953199036
0,5,0,35,5,5,0,0,13.9039676341003,35,141.916384180061,2475.8224730922,916.872248651043
0,5,0,40,5,5,0,0,13.9039676341249,40,141.916384180061,2475.8224730922,531.332435276835
0,150,0,185,150,68.5067456143166,44.6938496507831,97.3133754677336,94.4850884950722,185,14.9603722367078,2327.73919178901,22.7207082247998
0,150,0,190,150,68.506743423144,47.2118987149838,97.3133754677336,94.4850855649205,190,14.9603722367078,2327.73919178901,22.6424795294777
0,150,0,195,150,68.5067335038841,49.7635331790308,97.3133754677336,94.4850736294039,195,14.9603722367078,2327.73919178905,22.5541593620875
0,150,0,200,150,68.5067427037471,52.3476134983708,97.3133754677336,94.4850845845103,200,14.9603722367078,2327.73919178901,22.4552317354287
0,155,0,5,24.7781919678307,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,155,0,10,33.5825995564484,1.39072682042048,0,10,8.59997996980762,10,22.101754455831,2475.82513578438,12772.4226787975
0,155,0,15,41.7840001565908,3.44581670998415,0,15,11.6562525979389,15,22.0903190587055,2475.82355599108,6988.81894679569
0,155,0,20,49.5864183404101,5.72355502220899,0,20,14.9346095849912,20,22.0617482893451,2475.82167312743,4173.51643526204
0,155,0,25,57.0960236299337,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,155,0,30,64.3679492242426,11.9087096080237,0,30,23.433433196772,30,21.879810547684,2475.78631608889,1541.75953199036
0,155,0,35,71.4361930712592,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,155,0,40,78.326391713274,24.7539426222015,0,40,40,40,21.4348586621193,2474.43314316011,531.332435276835
0,155,0,45,85.0642069131563,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,155,0,50,91.6759932266562,32.8223448029481,0,50,50,50,20.6989245423241,2467.91502644149,161.052054637355
0,155,0,55,98.1832950449747,36.9042606436994,0,55,55,55,20.2289406127305,2458.97643570291,84.1731621078991
0,155,0,60,104.603417995685,40.9943099603872,0,60,60,60,19.6994306422227,2443.83197674259,44.3988187609052
0,155,0,65,110.954249874334,45.0718463072534,0,65,65,65,19.1209041368776,2423.0062497473,27.1296982524273
0,155,0,70,117.255405345361,49.1219586819354,0.090739273028344,70,70,70,18.505384564991,2399.49594664723,23.1639040533671
0,155,0,75,123.526334675529,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740662,2376.3784676961,23.1630913637863
0,155,0,80,129.784046171268,57.1225074227956,2.57819041275186,80,80,80,17.2068217663473,2355.87256703191,23.1620328142543
0,155,0,85,136.04187479974,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,155,0,90,142.30897767907,65.0019752514185,5.40515787414848,90,90,90,15.8679579251322,2330.44906714041,23.1589455205761
0,155,0,95,148.590573335944,68.5067435125469,6.93859885116483,95,94.485085749867,95,15.1938537318941,2327.73919178901,23.1567353794528
0,155,0,100,154.888575490453,68.5067334835716,8.54770627982738,100,94.4850738741887,100,14.5198482113891,2327.73919178906,23.1539293991249
0,155,0,105,155,68.5067624183984,10.2291905130028,101.292028232344,94.4851093793459,105,14.4249863838472,2327.73919178909,23.1503823713173
0,155,0,110,155,68.5069377993214,11.979780058008,101.292028760947,94.4852911401931,110,14.4249863838473,2327.73919185156,23.1459200468982
0,155,0,115,155,68.5066308835006,13.7962846962304,101.292027962239,94.4849471372847,115,14.4249863838472,2327.73919179258,23.1403351886702
0,155,0,120,155,68.5067698459966,15.6756258695226,101.291736498751,94.4851151523868,120,14.4249863889574,2327.73919178966,23.1333832205278
0,155,0,125,155,68.506826712601,17.6148523091918,101.292028227911,94.4851819200274,125,14.4249863838472,2327.73919179345,23.124779887915
0,155,0,130,155,68.5069099317399,19.6111784447573,101.292028269893,94.4852852899712,130,14.4249863838472,2327.73919179985,23.1141950057639
0,155,0,135,155,68.5067423846247,21.6619541423829,101.292028227251,94.4850842026022,135,14.4249863838472,2327.73919178901,23.1012510827842
0,155,0,140,155,68.5067370360892,23.7647110393747,101.292028151763,94.4850776044269,140,14.4249863838472,2327.73919178902,23.0855164433974
0,155,0,145,155,68.5067498837937,25.9171261629279,101.292028151763,94.4850934857568,145,14.4249863838472,2327.73919178902,23.0665051986624
0,155,0,150,155,68.5067421456268,28.1170400684022,101.292028151763,94.4850839199144,150,14.4249863838472,2327.73919178901,23.0436729399792
0,155,0,155,155,68.5067422985167,30.3624337121826,101.292028151763,94.4850841002515,155,14.4249863838472,2327.73919178901,23.0164191207859
0,155,0,160,155,68.5067446094837,32.6514411322706,101.292028151763,94.4850872241046,160,14.4249863838472,2327.73919178901,22.9840876178055
0,155,0,165,155,68.5067368843376,34.9823187324698,101.292028151763,94.4850771228257,165,14.4249863838472,2327.73919178902,22.9459753924519
0,155,0,170,155,68.5067425335835,37.3534543063323,101.292028151763,94.4850844435126,170,14.4249863838472,2327.73919178901,22.9013413867654
0,155,0,175,155,68.5067632801043,39.7633440766425,101.292028151763,94.4851111199252,175,14.4249863838472,2327.73919178909,22.849423852113
0,155,0,180,155,68.5067424203431,42.2105787143694,101.292028151763,94.4850842488382,180,14.4249863838472,2327.73919178901,22.7894596572313
0,15,0,185,14.9819041916753,15,15,0.0223038684468623,27.5245131349773,118.228894281616,22.1082986425624,2475.71835566015,23.1360246308792
0,15,0,190,14.9819041916753,15,15,0.0223038684468623,27.5245131318176,118.228894279605,22.1082986425624,2475.71835566015,23.1360246308791
0,15,0,195,14.9819041916753,15,15,0.0223038684468623,27.5245131357191,118.228893678429,22.1082986425624,2475.71835566015,23.1360246308792
0,15,0,200,14.9819041916753,15,15,0.0223038684468623,27.5245131350068,118.228894281668,22.1082986425624,2475.71835566015,23.1360246308793
0,155,0,185,155,68.5067608846877,44.6938496507831,101.292028151763,94.4850949791297,185,14.4249863838472,2327.73919179402,22.7207082247998
0,155,0,190,155,68.5067671643673,47.211898719037,101.292028151763,94.4851169454869,190,14.4249863838472,2327.73919178916,22.6424795294778
0,155,0,195,155,68.5067351906285,49.7635333774471,101.292028151763,94.4850757771963,195,14.4249863838472,2327.73919178904,22.5541593620874
0,155,0,200,155,68.5067431362627,52.3476134983708,101.292028151763,94.4850851324037,200,14.4249863838472,2327.73919178901,22.4552317354287
0,160,0,5,24.7781919693542,0,0,5,5,5,22.1063122836998,3455.1618659966,30324.5149191909
0,160,0,10,33.5826003906167,1.39072682042048,0,10,8.59997996980762,10,22.1017544558312,2475.82513578438,12772.4226787975
0,160,0,15,41.7840007661141,3.44581670998415,0,15,11.6562525979389,15,22.0903190587056,2475.82355599108,6988.81894679569
0,160,0,20,49.5864172732763,5.72355502220899,0,20,14.9346095849912,20,22.061748289345,2475.82167312743,4173.51643526204
0,160,0,25,57.0960236284511,8.63536704426976,0,25,18.9974068596816,25,21.997953860889,2475.81400087928,2544.96458740309
0,160,0,30,64.3679491415164,11.9087096080237,0,30,23.433433196772,30,21.879810547684,2475.78631608889,1541.75953199036
0,160,0,35,71.4361930351036,20.7940315071629,0,35,35,35,21.6941008949854,2475.29353537384,916.872248651043
0,160,0,40,78.3263912483046,24.7539426222015,0,40,40,40,21.4348586621194,2474.43314316011,531.332435276835
0,160,0,45,85.0642069038481,28.7674012537284,0,45,45,45,21.1022489272334,2472.40191506686,298.079312904495
0,160,0,50,91.6759931889728,32.8223448029481,0,50,50,50,20.6989245423241,2467.91502644149,161.052054637355
0,160,0,55,98.1832949006613,36.904260641299,0,55,55,55,20.2289406127305,2458.97643570291,84.1731621078991
0,160,0,60,104.603418822183,40.9943099603872,0,60,60,60,19.6994306422228,2443.83197674259,44.3988187609052
0,160,0,65,110.954249829855,45.0718463072534,0,65,65,65,19.1209041368776,2423.0062497473,27.1296982524273
0,160,0,70,117.255405064486,49.1219588090839,0.090739273028344,70,70,70,18.505384564991,2399.49594664723,23.1639040533671
0,160,0,75,123.526334591169,53.138951089468,1.28432320802649,75,75,74.9743672927641,17.8642471740662,2376.3784676961,23.1630913637863
0,160,0,80,129.784044172423,57.1225074227956,2.57819041275186,80,80,80,17.206821766347,2355.87256703191,23.1620328142543
0,160,0,85,136.041874966441,61.0752698261153,3.90986368445649,85,85,84.8557012286316,16.539904537982,2340.01080440212,23.1607227153721
0,160,0,90,142.308977673358,65.0019752862519,5.40515787414848,90,90,90,15.8679579251322,2330.44906714041,23.1589455205761
0,160,0,95,148.590572858049,68.5067077760685,6.93859885116483,95,94.4850415013963,95,15.1938537318941,2327.73919178935,23.1567353794528
0,160,0,100,154.888575567015,68.5067442690217,8.54770627982738,100,94.4850862595786,100,14.5198482113891,2327.73919178901,23.1539293991249
0,160,0,105,160,68.5067468920287,10.2291905130028,105,94.485089460933,105,13.8967382899533,2327.73919178902,23.1503823713173
0,160,0,110,160,68.506806118453,11.979780058008,105.259351846208,94.4851587898888,110,13.8927835748472,2327.73919179122,23.1459200468982
0,160,0,115,160,68.5067469596071,13.7962846962304,105.25935185053,94.4850900874659,115,13.8927835748472,2327.73919178901,23.1403351886702
0,160,0,120,160,68.5067698459966,15.6756258695226,105.259328486329,94.4851151523868,120,13.8927835748797,2327.73919178966,23.1333832205278
0,160,0,125,160,68.506826712601,17.6148523091918,105.25934523514,94.4851819200274,125,13.8927835748498,2327.73919179345,23.124779887915
