beta,delta,c,est_pE1,est_pE2,est_pE3,est_pK1,est_pK2,est_pK3,sum_rss,convergence
6.03333333333333e-05,6,3,118.861212991987,2.53301656545926,4.3492693088987,80.4977170464433,3.66877676642705,13.0522224311373,2333.69496152124,0
6.03333333333333e-05,6,4,200,3.12419189133027,5.1720031205096,137.509487487954,4.3509257540083,14.3891768288072,2329.79788326587,0
6.03333333333333e-05,6,5,200,3.7081382271492,5.96766081439422,138.691537387597,5.01936139932985,15.6591162357779,2327.87056645257,0
6.03333333333333e-05,6,6,200,4.28320062627032,30.2635272397927,139.713672252267,5.67335129214048,71.0595071135469,2332.61720309631,0
6.03333333333333e-05,6,7,200,4.85032324359032,33.639700504535,140.636523769083,6.31509496342888,77.6840750489698,2332.00889550244,0
6.03333333333333e-05,6,8,200,5.41115789591571,37.9040105442932,141.486018217748,6.94733669108436,86.3614053504126,2332.1623297659,0
6.03333333333333e-05,6,9,200,5.96731699527997,42.9019190049531,142.27387420932,7.57252108545008,96.6769470245346,2332.73523190368,0
6.03333333333333e-05,6,10,200,6.52017990331069,48.2721954443743,143.006996156936,8.19263849307507,107.762785738754,2333.51756385611,0
6.03333333333333e-05,7,1,10.1725653812338,1.47023156571734,2.70260272659186,6.28419820177379,2.4663683638923,10.4124775478612,2347.81084912482,0
6.03333333333333e-05,7,2,13.1666060645677,2.09815319398025,3.6620058204582,8.57750966077952,3.1959165597685,12.025512712385,2339.69548058864,0
6.03333333333333e-05,7,3,144.635109337186,2.74164257174042,46.1201418012823,98.3145734840909,3.93842111688203,115.171489179267,2345.70886706429,0
6.03333333333333e-05,7,4,200,3.38607142541329,44.1597725086807,137.845744149357,4.67594495376117,107.545068075877,2338.2571926785,0
6.03333333333333e-05,7,5,200,4.0221008232153,41.9971916204107,139.139493639005,5.39808126281083,100.058974969315,2334.23939130609,0
6.03333333333333e-05,7,6,200,0,42.6753452639225,140.280757802867,0.289316755736276,99.7325305289804,2506.22901819726,0
6.03333333333333e-05,7,7,200,5.2621347292194,45.6544128545295,141.316033053638,6.79319820976849,104.985396617781,2332.28175180506,0
6.03333333333333e-05,7,8,200,5.86908162960742,50.3393043555466,142.263128283575,7.47175897269806,114.237106666482,2332.88017622609,0
6.03333333333333e-05,7,9,200,6.46997160120612,56.1442674786445,143.131034762202,8.14168970319902,126.022627141816,2333.93071447854,0
6.03333333333333e-05,7,10,200,7.06644421607964,62.4468569975,143.927200829874,8.80531291111503,138.861200402247,2335.1906575116,0
6.03333333333333e-05,8,1,10.4632481890418,0,2.8238255855547,6.48936073981412,0.59540150591804,10.7703054795842,2497.3845790011,0
6.03333333333333e-05,8,2,13.4781063921612,2.25535911084075,48.1567794974351,8.81980052120132,3.41227727238819,123.500071569136,2358.02158773452,0
6.03333333333333e-05,8,3,167.306961238822,2.95104231700023,58.4220267522355,114.083288381393,4.20882682529263,144.647174587204,2345.65933576878,0
6.03333333333333e-05,8,4,200,3.64839256609384,53.5135888930313,138.195913871142,5.00107765758853,129.370433496594,2337.97683650179,0
6.03333333333333e-05,8,5,200,4.33595757125274,51.3054612191918,139.598734316968,5.77602799181944,121.417852291627,2333.97642694326,0
6.03333333333333e-05,8,6,200,5.01033700052641,52.6764882977088,140.849536864627,6.53103369935096,122.369068722802,2332.5242413794,0
6.03333333333333e-05,8,7,200,5.67259783090156,56.6791965551987,141.982813940471,7.26869521718768,129.637014891432,2332.6873633078,0
6.03333333333333e-05,8,8,200,6.3251053729417,62.5604613509318,143.011352403619,7.9927914704425,141.263127771496,2333.78288042854,0
6.03333333333333e-05,8,9,200,6.97020624487682,69.5988063926592,143.943727109472,8.706742901418,155.475109381718,2335.36076709985,0
6.03333333333333e-05,8,10,200,7.60990020129044,77.0170611294819,144.789114866287,9.41332318276045,170.455735527909,2337.14671541295,0
6.03333333333333e-05,9,1,10.7732615280138,0,2.94749729635576,6.70709952118826,0.649481148126041,11.1376214189052,2497.42171028647,0
6.03333333333333e-05,9,2,13.8248366204372,2.41334388991145,62.4226952159741,9.08558786646364,3.62971154737572,158.543734675565,2358.2134798556,0
6.03333333333333e-05,9,3,198.859473541611,0,66.1062957117641,136.02487210645,0.540654341444834,162.601749834235,2508.85137977304,0
6.03333333333333e-05,9,4,200,3.91070446583511,60.5643641609001,138.552782573777,5.3259214181286,145.465590498511,2337.68960949734,0
6.03333333333333e-05,9,5,200,0,59.2638195140014,140.056350079558,0.436060041726244,139.366507831756,2502.05762796165,0
6.03333333333333e-05,9,6,200,5.37242485685341,61.8712331339264,141.402399919608,6.95711373305956,142.882278455713,2332.58151533294,0
6.03333333333333e-05,9,7,200,6.08140740972975,67.2571040732101,142.616901854429,7.74154581925674,152.988850184999,2333.18347539597,0
6.03333333333333e-05,9,8,200,6.77902131493097,74.5576881983815,143.710683197223,8.51056054539919,167.479648255495,2334.79896103075,0
6.03333333333333e-05,9,9,200,7.46795668073768,82.8797401759091,144.69355750986,9.26802303213561,184.209564765556,2336.92839589099,0
6.03333333333333e-05,9,10,200,56.2177968910846,90.8020816449786,145.57695915669,70.9814404874898,199.939025516436,3087.57122168283,0
6.03333333333333e-05,10,1,11.0988917662748,1.79595480095133,3.07328728366958,6.93500845757367,2.96718337378657,11.5131569071703,2348.11048535253,0
6.03333333333333e-05,10,2,14.1981431104618,2.57190496033682,71.0253246973205,9.36911596007717,3.84798658517938,179.20161977723,2358.32169123846,0
6.03333333333333e-05,10,3,198.713030606258,3.37100441024059,71.3207805381074,136.194941642383,4.75086247562263,174.443646819476,2345.4104524155,0
6.03333333333333e-05,10,4,200,4.17276901946088,66.2908847748544,138.909959569978,5.6503003579339,158.275689711504,2337.4126100683,0
6.03333333333333e-05,10,5,200,4.9617784522085,66.319277966575,140.502942566112,6.52848276457347,155.038677990573,2333.55578743421,0
6.03333333333333e-05,10,6,200,5.73325354888476,70.375458140721,141.928720979358,7.38131837059186,161.608851378679,2332.68733684604,0
6.03333333333333e-05,10,7,200,6.48856542279995,77.2438821989319,143.208335419833,8.21199748779903,174.770351751244,2333.73180334421,0
6.03333333333333e-05,10,8,200,42.8454818991931,85.9482676897243,144.35302617822,54.4857830595779,192.077698986936,3198.85705909896,0
6.03333333333333e-05,10,9,200,59.3680032079836,90.5356482324037,145.374841052365,75.1847221555164,200,3101.82239765017,0
6.03333333333333e-05,10,10,200,72.9560317496361,91.5601627352245,146.287581505918,91.9001004478985,200,3022.02474094918,0
7.02222222222222e-05,1,1,7.9365226697243,0.713022313413977,0,4.75154959172424,1.27698371618199,2.46038863535463,2350.91039028568,0
7.02222222222222e-05,1,2,12.4049215192925,1.00351860173605,2.2258016409981,7.83571572002256,1.64420205287516,8.2921221163164,2337.81016034148,0
7.02222222222222e-05,1,3,81.7397971617984,1.28966404457078,2.7148217554517,54.292932692841,2.00011938983948,9.22138711153651,2334.00920545459,52
7.02222222222222e-05,1,4,199.854236408154,1.56980188215393,3.15006263314895,135.576055813047,2.34426468040885,10.0191888064488,2331.90041868883,52
7.02222222222222e-05,1,5,199.895047465501,1.84607374758953,80.1870523425432,136.386151632286,2.68069074200386,199.862908744161,2337.01523812702,52
7.02222222222222e-05,1,6,199.927677836765,2.12088075252329,80.9786264670658,136.980276162023,3.01323062160444,199.956159661492,2335.72932607574,52
7.02222222222222e-05,1,7,199.960866680605,2.39590405576751,81.504156602208,137.453268910226,3.34443698689889,199.648800774728,2335.00638970957,52
7.02222222222222e-05,1,8,199.99887337387,2.67212040268697,82.2232389789011,137.867126106607,3.67579018072268,199.976721294423,2334.58871836808,52
7.02222222222222e-05,1,9,199.983887868618,2.95011551892187,82.6703650389791,138.204586226322,4.00818190262685,199.734854589197,2334.33902107214,104
7.02222222222222e-05,1,10,199.988358829911,146.350757800397,83.2689536167836,138.534549209737,199.987376073563,199.895538145503,4191.24002512761,0
7.02222222222222e-05,2,1,7.8801615816372,0.7930480202564,1.75543088169962,4.73274723163426,1.402545976659,7.41759050379707,2345.14670862288,0
7.02222222222222e-05,2,2,11.4611866959217,1.12218745156327,2.3455889137623,7.25935143759813,1.81078709761495,8.5568257851911,2338.38212193903,0
7.02222222222222e-05,2,3,199.704261790613,1.44981083317724,2.88016097708117,134.506944119884,2.21141388391995,9.54410484263728,2334.14352184659,52
7.02222222222222e-05,2,4,199.796178322995,1.7726756521864,3.36539840338139,135.757931037554,2.60170070501056,10.4106598247756,2331.61075156072,0
7.02222222222222e-05,2,5,200,2.09162982723117,3.81477714767352,136.721627268878,2.98398671813407,11.1937400878619,2330.17934542312,0
7.02222222222222e-05,2,6,200,2.40843578502567,4.24107031627139,137.335419475646,3.36132215651291,11.9241391962159,2329.33772275618,0
7.02222222222222e-05,2,7,200,2.72451689223416,82.1640962241275,137.830676672355,3.73599678525039,199.95129094315,2334.2864533293,52
7.02222222222222e-05,2,8,200,3.04085133407718,82.7004216756128,138.259611349617,4.10953644397583,199.738814527246,2333.79294818861,0
7.02222222222222e-05,2,9,200,3.35803212001342,83.3718140452466,138.652184280703,4.48288582249219,199.936610111996,2333.51224165355,0
7.02222222222222e-05,2,10,200,3.67644332973632,5.87151435978499,139.026345710655,4.85667052324174,14.6619006380819,2328.16694470934,0
7.02222222222222e-05,3,1,7.91723786863641,0.875952089716803,1.83830346838073,4.7720578515308,1.53203794504983,7.65495533894896,2345.81654070145,0
7.02222222222222e-05,3,2,11.0389466719437,1.24522905304928,2.47098742793075,7.01753909761677,1.982601607106,8.8410427711099,2338.75883906067,0
7.02222222222222e-05,3,3,48.7032174561951,1.61602396157815,3.05340260679772,32.3265214576026,2.42943495717712,9.88874431154963,2334.0721624991,0
7.02222222222222e-05,3,4,199.735488826751,1.98329138629336,3.59164695465831,135.947136524452,2.8672966941162,10.8273396373324,2331.18807399792,0
7.02222222222222e-05,3,5,200,2.34641226880889,4.09750737772615,137.006464951295,3.29661927281992,11.6894598500607,2329.56469498285,52
7.02222222222222e-05,3,6,200,2.70640137767947,4.58141156156283,137.680006326768,3.71956509695314,12.5005745642339,2328.68275537033,0
7.02222222222222e-05,3,7,200,3.06445412575943,5.05125240972265,138.24018561756,4.13820707119072,13.2787572954558,2328.2321297227,0
7.02222222222222e-05,3,8,200,3.42155782697424,5.51267350971857,138.738292004654,4.55415501427094,14.0363841867776,2328.0393273083,0
7.02222222222222e-05,3,9,200,3.77841559219859,5.9696523848977,139.202608288951,4.96852927182794,14.7818850277927,2328.00580721473,0
7.02222222222222e-05,3,10,200,4.13554543068098,6.42491825105953,139.648108973208,5.38215469868478,15.5208922001921,2328.07333273554,0
7.02222222222222e-05,4,1,8.02167720052065,0,1.92480337917954,4.85368068736795,0.332363720294723,7.90824433108666,2497.26118055531,0
7.02222222222222e-05,4,2,10.9024158856386,1.37157378993411,2.60144407203963,6.96010495143285,2.1583736784111,9.14245294189444,2338.99379147563,0
7.02222222222222e-05,4,3,71.7808664431986,0,3.23303551418242,47.9541034814591,0.249002273140876,10.2511657441523,2496.40888360623,0
7.02222222222222e-05,4,4,200,0,3.8257121105091,136.376250733894,0.210569344022695,11.2621513972979,2495.87151171389,52
7.02222222222222e-05,4,5,200,2.60729026167984,4.38974572677627,137.323937340707,3.6150348680467,12.203963039552,2329.02435832147,0
7.02222222222222e-05,4,6,200,0,4.93322509859289,138.08048569212,0.141852284759094,13.096971024072,2500.4682629879,0
7.02222222222222e-05,4,7,200,3.41114563058015,5.46175982730731,138.732279565761,4.54596755658597,13.9547371868883,2328.00732596439,0
7.02222222222222e-05,4,8,200,3.80904999742453,5.97953585341028,139.325685247664,5.00389826775799,14.786970144886,2328.10175530602,0
7.02222222222222e-05,4,9,200,4.20554102144059,6.489882520301,139.884300258673,5.45883224105607,15.6010706814251,2328.38558238864,0
7.02222222222222e-05,4,10,200,4.60124211769953,6.9955940704398,140.41953198518,5.9117458653965,16.4029754685225,2328.77631744453,0
7.02222222222222e-05,5,1,8.17545162635749,1.04807955499328,2.01469703479595,4.96656289862756,1.79984996828071,8.17584451242328,2346.69290190509,0
7.02222222222222e-05,5,2,10.9327992334951,1.50035084429261,2.7363085621492,7.01115815253043,2.33708617947099,9.45871853340091,2339.13304180628,0
7.02222222222222e-05,5,3,98.3652538378091,1.96015169988502,3.41755425413963,66.0640881674131,2.87814120202551,10.6275657182732,2333.71930075738,0
7.02222222222222e-05,5,4,200,2.41864505009098,4.0646042714337,136.64518707956,3.41259289060825,11.7087463790182,2330.31401014173,52
7.02222222222222e-05,5,5,200,2.87175884954733,4.68645107204999,137.680941004,3.9364730147821,12.7273916021499,2328.61976592454,0
7.02222222222222e-05,5,6,200,3.31896684774222,5.28925311240164,138.54234009921,4.45018284907539,13.6997521281253,2328.05494695124,0
7.02222222222222e-05,5,7,200,0,5.87661696559297,139.306838680148,0.140951192165909,14.6355128902107,2532.76157516926,0
7.02222222222222e-05,5,8,200,4.19948824893749,6.45116676469455,140.011809209931,5.45472820090486,15.5415659473648,2328.69172458681,0
7.02222222222222e-05,5,9,200,4.63518422224419,23.2195434929642,140.674198967838,5.94939513980209,52.8970190529248,2332.74108525532,0
7.02222222222222e-05,5,10,200,5.06911565531393,7.57254836598072,141.301693422155,6.44091741013828,17.2894385706682,2330.24134638955,0
7.02222222222222e-05,6,1,8.36632242115638,1.13642725755691,2.1076796422871,5.1031115956084,1.93705529037042,8.45611896408252,2346.96235295714,0
7.02222222222222e-05,6,2,11.0673638009622,1.63091262833167,2.87497780395943,7.13036517143984,2.517995955447,9.78777793305756,2339.21118301841,0
7.02222222222222e-05,6,3,123.115616090903,2.13569438175128,3.60569247069601,83.0341588932962,3.1061712897498,11.0148676439354,2333.51751154349,0
7.02222222222222e-05,6,4,200,2.6400635940507,4.30593670695809,136.937382917622,3.68865004850066,12.1623104187353,2329.96219741859,0
7.02222222222222e-05,6,5,200,0,4.98387392728482,138.075643242469,0.248837175090545,13.25285325081,2496.32661429349,0
7.02222222222222e-05,6,6,200,3.62839980248065,25.0190604735625,139.055389351291,4.81706884643553,59.5234265087904,2333.04397166022,0
7.02222222222222e-05,6,7,200,4.1120313030519,27.9559175584906,139.940799553494,5.36465510552132,65.3886392375037,2332.71035698211,0
7.02222222222222e-05,6,8,200,4.59037439530808,31.5429920626724,140.758527755002,5.90421366707542,72.7667035665242,2333.08634010199,0
7.02222222222222e-05,6,9,200,5.06482121041523,35.7021716195366,141.519417180663,6.43785529208106,81.4326201270543,2333.83937830457,0
7.02222222222222e-05,6,10,200,5.53652653766196,40.1384649503466,142.229039583317,6.96725254220534,90.6699944456434,2334.76886607326,0
7.02222222222222e-05,7,1,8.5856256630626,1.22588394516567,2.20341666225065,5.25789330246153,2.07592841354413,8.74750183258164,2347.15420162924,0
7.02222222222222e-05,7,2,11.2704671201251,0,3.01686611182134,7.29463440254075,0.419721410484889,10.1277513939523,2497.33677302915,52
7.02222222222222e-05,7,3,145.542927209841,2.31246964267904,36.351264129039,98.5030919705863,3.33547123495935,92.1795612766912,2345.05115258817,0
7.02222222222222e-05,7,4,200,2.86244396905623,35.7978193445607,137.250233263779,3.96535392341322,88.4234844540353,2338.03274096645,0
7.02222222222222e-05,7,5,200,3.40493166139255,34.5246318268191,138.498273221231,4.58162047367302,83.3720878130994,2334.43584416784,0
7.02222222222222e-05,7,6,200,3.93798442395726,35.3171114618976,139.598319995741,5.18313150419029,83.6164968858908,2333.09854003411,0
7.02222222222222e-05,7,7,200,0.524976920570854,37.8863670300439,140.599690283626,0.969047681785515,88.227157368751,2499.15818506343,0
7.02222222222222e-05,7,8,200,4.98035707964109,41.8101390702302,141.51957623311,6.35124210845308,96.0515715788713,2334.0007755357,0
7.02222222222222e-05,7,9,200,5.4930762969746,46.612104969208,142.365000922433,6.92314540681454,105.883868789539,2335.25262562288,0
7.02222222222222e-05,7,10,200,6.0021111009304,51.790422631679,143.141474241188,7.48976321514924,116.516098230802,2336.67710632565,0
7.02222222222222e-05,8,1,8.82710644574931,1.31616696772957,2.30157058560072,5.42694781600702,2.21610137137775,9.04854812205116,2347.28802026554,0
7.02222222222222e-05,8,2,11.5211323488044,1.89550457357362,36.6318384406457,7.490283384193,2.88424936598212,95.5585518079357,2357.01386457855,0
7.02222222222222e-05,8,3,199.055531657979,2.48996693506322,46.7693402959202,135.323479490003,3.56550856886946,117.527524729958,2345.02612144832,0
7.02222222222222e-05,8,4,200,3.08521966334558,4.7911267785995,137.578064370745,4.24217605744994,13.0810176828897,2329.49358908214,0
7.02222222222222e-05,8,5,200,3.67175714310374,42.269005649833,138.935241251502,4.90354255129422,101.372205649597,2334.26608406634,0
7.02222222222222e-05,8,6,200,4.24699771015905,43.6010917754247,140.147805448637,5.54779325783144,102.595838854748,2333.21724405714,0
7.02222222222222e-05,8,7,200,4.81197427395261,46.9905576638865,141.251635813998,6.17731947058002,108.823691129679,2333.71519019963,0
7.02222222222222e-05,8,8,200,5.36877440186281,51.8721942025984,142.257476981089,6.79544052211102,118.555876054088,2335.08269258174,0
7.02222222222222e-05,8,9,200,5.91934510129697,57.6509017955423,143.171111697183,7.4050103211758,130.314391747829,2336.88120929302,0
7.02222222222222e-05,8,10,200,6.46543957333765,63.6794443375298,143.999496481745,8.00845413641271,142.569882728891,2338.84729733173,0
7.02222222222222e-05,9,1,9.08615127322644,0,2.40182978918362,5.60733157884685,0.558398737277563,9.3579745682647,2497.55951551973,0
7.02222222222222e-05,9,2,11.8059679495135,0,48.9488000583656,7.70853047142495,0.510907630943913,126.336527758109,2515.38655173043,0
7.02222222222222e-05,9,3,198.916998385722,2.66788379998345,53.2218357763978,135.475531790208,3.79598811164376,132.828899481718,2344.93768921499,0
7.02222222222222e-05,9,4,200,0,49.5508908971756,137.914096500464,0.419242416197101,120.656336804445,2504.24088902723,0
7.02222222222222e-05,9,5,200,3.93813843329188,48.8819608413372,139.373564139805,5.22455477451715,116.473838208185,2334.12183786222,0
7.02222222222222e-05,9,6,200,4.55510059525367,51.2076759101774,140.685151482252,5.91087735143084,119.768304574538,2333.38930513099,0
7.02222222222222e-05,9,7,200,0,55.7106922462421,141.874517709984,0.288206243795641,128.295384669438,2521.86869023201,52
7.02222222222222e-05,9,8,200,5.75548043678148,61.7164372410422,142.949271846938,7.23695571752831,140.305715571038,2336.26061463142,0
7.02222222222222e-05,9,9,200,6.34363872048951,68.4804286028471,143.915977389274,7.88382713803736,153.993611477919,2338.62799814607,0
7.02222222222222e-05,9,10,200,48.0884677547246,75.1867765114792,144.783834704411,60.8492395055173,167.470429474296,3060.66618705571,0
7.02222222222222e-05,10,1,9.35930456963864,1.4986508676701,2.50389710223043,5.79682592641523,2.49957669300817,9.67464533620997,2347.43788778975,0
7.02222222222222e-05,10,2,12.1162359074663,2.16277423065067,56.0957944531411,7.94361454115094,3.25419549268228,143.771672105443,2357.32787217415,0
7.02222222222222e-05,10,3,198.77482556021,2.84599929830319,57.6345815252903,135.630248838695,4.02669454624681,143.004531665981,2344.81774898238,0
7.02222222222222e-05,10,4,200,3.53061483039108,54.3519813331336,138.252067393816,4.79502498882265,131.541858946634,2337.34153040444,0
7.02222222222222e-05,10,5,200,0,54.7423770604874,139.803352479795,0.419131051194668,129.651600725019,2501.55435572543,0
7.02222222222222e-05,10,6,200,4.86219152521497,58.2340344120581,141.198465262846,6.27243889869206,135.420866943856,2333.59816939874,0
7.02222222222222e-05,10,7,200,5.5068270376709,63.9288034011656,142.456527273599,6.98154194996267,146.420717553338,2335.02629226019,0
7.02222222222222e-05,10,8,200,37.5547706366716,71.0258980548097,143.584756563911,47.8938853549497,160.625272081115,3169.27053361122,0
7.02222222222222e-05,10,9,200,50.5914707917388,78.5721711195957,144.591808601162,64.2077312420355,175.777921110902,3074.4015299328,0
7.02222222222222e-05,10,10,200,62.0614923589558,90.1218997565393,145.489411979267,78.3321994183992,199.924784511012,2996.61140316646,0
8.01111111111111e-05,1,1,6.94263641701599,0.607225599972956,1.40876774329913,4.12787495357416,1.09666631134101,6.1977561307468,2343.87997456347,0
8.01111111111111e-05,1,2,11.4406812809692,0.859938397219345,1.88577914202507,7.19141683114023,1.41688158139585,7.16012553037861,2337.54670898999,0
8.01111111111111e-05,1,3,93.1302642870241,1.10880921749777,2.31122400768227,61.7680206923953,1.72705871657372,7.97772716664887,2333.88051712324,0
8.01111111111111e-05,1,4,199.853727336224,1.35243762620377,2.68978007923444,135.176381489559,2.02687997665365,8.67835542320628,2331.8903630762,52
8.01111111111111e-05,1,5,199.907487809314,1.59269993195621,79.008079031518,135.975942503976,2.31992844211215,198.587380702678,2336.89214203087,104
8.01111111111111e-05,1,6,199.933614667571,1.83169202145185,79.8261150168309,136.553385558218,2.60956649934278,198.812305324018,2335.6758031168,52
8.01111111111111e-05,1,7,199.965826382286,2.07088225044918,80.9059836517535,137.007977558679,2.89803404334487,199.94627481345,2335.00967686334,52
8.01111111111111e-05,1,8,199.977016774419,144.426537326984,77.7966035037324,137.379713762884,198.728533059128,191.117920910734,4175.61413734142,52
8.01111111111111e-05,1,9,199.994588364463,144.176830389327,81.9875040244695,137.72312407663,197.963428663291,199.966772196999,4172.02374566778,52
8.01111111111111e-05,1,10,200,145.904527292689,82.3967078233083,138.03464364619,199.951859474742,199.757880655254,4172.28444113344,156
8.01111111111111e-05,2,1,6.86101034493337,0.675717553023683,1.47323194218957,4.09109725047674,1.20514474669702,6.38266360550787,2344.70530771609,0
8.01111111111111e-05,2,2,10.3486519952171,0.962276341579184,1.98510549601103,6.5201945915306,1.56132198623969,7.38264932992832,2338.08766192434,0
8.01111111111111e-05,2,3,199.726033035814,1.24743835676751,0,134.121586619009,1.91063586945263,1.94555999029007,2341.97346283535,52
8.01111111111111e-05,2,4,199.809313746324,1.52840279284032,2.87201258187157,135.352246760107,2.2507839591765,9.01105308308311,2331.62841252529,52
8.01111111111111e-05,2,5,200,0,3.26257972901159,136.286542200719,0.0988277423240034,9.69715352077596,2495.69505354696,0
8.01111111111111e-05,2,6,200,2.08157773390719,3.63258638737298,136.879445338749,2.91259196140275,10.3356161777422,2329.59451514095,52
8.01111111111111e-05,2,7,200,2.35661436742136,81.4077426909357,137.352366175406,3.23899916934573,199.964957583651,2334.42814294228,52
8.01111111111111e-05,2,8,200,2.63188792146629,82.0012314675091,137.759848144313,3.56442361691511,199.974172384445,2334.01080480564,104
8.01111111111111e-05,2,9,200,2.90796887344167,82.5611534572874,138.130176647308,3.88976031643889,199.985606744383,2333.79322662162,0
8.01111111111111e-05,2,10,200,3.18505282156511,5.04493992343428,138.481572843268,4.21537374117779,12.7214315894728,2328.69558067838,0
8.01111111111111e-05,3,1,6.87219500006117,0,1.54113236595642,4.11158692390712,0.254469628952828,6.58375474382868,2497.28685574557,0
8.01111111111111e-05,3,2,9.83990243569177,1.06842706352047,2.08959002382546,6.22091656387782,1.7103297207294,7.62343387769706,2338.44422270233,0
8.01111111111111e-05,3,3,199.655076492954,1.39134746093827,2.59571544098073,134.244078279489,2.10006235853988,8.54298689091633,2333.94740558423,0
8.01111111111111e-05,3,4,200,1.71110209804684,3.06396561819768,135.697050295689,2.4817667223209,9.36681749232288,2331.24910381809,52
8.01111111111111e-05,3,5,200,2.02717951879355,3.50399862861226,136.550940944134,2.85588939201919,10.1227227746775,2329.80162881887,0
8.01111111111111e-05,3,6,200,2.34055583409383,3.92461511273614,137.19918352265,3.22445560679543,10.8327830641807,2329.06736879837,0
8.01111111111111e-05,3,7,200,2.65216937457021,4.33263687420363,137.733060265096,3.58915006277482,11.5129595350337,2328.73880003089,0
8.01111111111111e-05,3,8,200,2.96301687071058,4.73305699888698,138.20477731821,3.95155761454227,12.1743974794612,2328.64697277302,0
8.01111111111111e-05,3,9,200,3.27368535469438,5.1294218021357,138.643113514847,4.31262923465154,12.8247250931147,2328.69760731217,0
8.01111111111111e-05,3,10,200,3.58461038628922,5.52425626936246,139.063374681336,4.67306132227859,13.4692119032893,2328.83588559677,0
8.01111111111111e-05,4,1,6.94838350918857,0.819642724746138,1.61229527636014,4.17257217401611,1.43169774135451,6.79947563135661,2345.82455608923,0
8.01111111111111e-05,4,2,9.64415086034441,0,2.19867441518096,6.12212765289594,0.253979915043974,7.88015208277447,2497.29223569996,0
8.01111111111111e-05,4,3,86.6172506721146,1.53906365324483,2.74732837246947,57.7491550816564,2.29363027448483,8.85228427488094,2333.79466353999,0
8.01111111111111e-05,4,4,200,1.89846928977824,3.26290409514305,135.926305709275,2.71746836064533,9.73923161071366,2330.84778054765,0
8.01111111111111e-05,4,5,200,2.25372317546118,3.75378013196195,136.846083706743,3.13290997873185,10.5652378957964,2329.35781042651,0
8.01111111111111e-05,4,6,200,2.60511750744599,4.226649039498,137.572475966806,3.54118961558094,11.3477178130691,2328.76053366566,0
8.01111111111111e-05,4,7,200,2.953572109925,4.68628070581174,138.193867588405,3.94405799392757,12.098504966784,2328.68480571156,0
8.01111111111111e-05,4,8,200,3.30002639125265,5.13627830603801,138.757902138594,4.34308372909014,12.826154002838,2328.907168481,0
8.01111111111111e-05,4,9,200,3.64526686315171,5.5796250848706,139.288832154523,4.73950935232955,13.5373918852605,2329.29588154715,0
8.01111111111111e-05,4,10,200,3.9898954727589,6.01884902293714,139.79827076026,5.13426096661271,14.2376550437414,2329.77303426678,0
8.01111111111111e-05,5,1,7.07152296542149,0.89413825764315,1.68648616147347,4.26305697480949,1.54856352085243,7.02826000067768,2346.17893054429,0
8.01111111111111e-05,5,2,9.62509732303882,1.28859784328833,2.31175772524724,6.13723311420002,2.01781846952194,8.15059134114791,2338.80056634695,0
8.01111111111111e-05,5,3,107.496237194459,1.68940738239198,2.90338411830206,71.9839512707728,2.49000511475032,9.17456164143357,2333.61414353589,0
8.01111111111111e-05,5,4,200,2.08881834052283,3.46616962964488,136.176376156092,2.95600881656054,10.12251808771,2330.48461546839,0
8.01111111111111e-05,5,5,200,2.48339605783271,4.00751724627939,137.179496236222,3.41255241016165,11.0159345963916,2329.05161105275,0
8.01111111111111e-05,5,6,200,2.87277933585076,4.53236115617986,138.006887526988,3.86013893122641,11.8684100573715,2328.71228960132,0
8.01111111111111e-05,5,7,200,3.25781636873659,5.04366290314175,138.738840305944,4.30052204960686,12.6882350505078,2329.02037410927,0
8.01111111111111e-05,5,8,200,3.63959447748289,5.54366841800277,139.414161059435,4.73551977508502,13.4814643830447,2329.68654692104,0
8.01111111111111e-05,5,9,200,4.01909864853237,19.9004176950558,140.050097538047,5.1666584714078,45.8418793430658,2333.6038636107,0
8.01111111111111e-05,5,10,200,4.39708694104716,6.51911505238362,140.654002775831,5.5950759874218,15.0102248273107,2331.45754684701,0
8.01111111111111e-05,6,1,7.22965219070967,0.969822158807628,1.76341815057344,4.37567796976767,1.66718471689357,7.26856254748463,2346.43572835707,0
8.01111111111111e-05,6,2,9.71342995366893,1.4012886498831,2.42827077187066,6.22198821375702,2.17475447959573,8.43277554214078,2338.87694475854,0
8.01111111111111e-05,6,3,128.686055785365,1.84145989210772,3.06275640986775,86.500372064118,2.68816734481504,9.50699698889207,2333.43272107664,0
8.01111111111111e-05,6,4,200,0.0247818252290983,3.67174511599505,136.448983232361,0.29058529397149,10.5125058745955,2496.05477329603,0
8.01111111111111e-05,6,5,200,2.71464098550572,4.261945924917,137.550853850107,3.69318277916274,11.4687055720736,2328.89369626574,0
8.01111111111111e-05,6,6,200,3.14172075181628,21.1731368250801,138.494805599822,4.17944192062593,50.9710722499568,2333.51946454846,0
8.01111111111111e-05,6,7,200,3.5629522475412,23.7701891103311,139.348250315816,4.65662114763673,56.2379166016145,2333.42802039591,0
8.01111111111111e-05,6,8,200,3.97957783550809,26.8565182155993,140.138734144807,5.12679794856918,62.6481001532982,2333.99873552193,0
8.01111111111111e-05,6,9,200,4.39291309273946,30.4015884779561,140.876538380501,5.59194091926476,70.0977009234487,2334.90832981677,0
