beta_E, beta_K, delta_E, delta_K, c_E, c_K, est_pE1, est_pE2, est_pE3, est_pK1, est_pK2, est_pK3, sum_rss, convergence
1e-05, 8.8e-07, 4.35, 2.6, 3, 3.6, 31.8631173957585, 13.3919021268496, 0, 200, 200, 200, 2459.10281964788, 0
1e-05, 8.8e-07, 4.35, 2.6, 3.6, 2.4, 39.3222816627896, 13.371697726428, 0.124270812852896, 200, 150.227393213527, 150.616405668816, 2508.15105380619, 0
1e-05, 8.8e-07, 4.35, 2.6, 3.6, 2.8, 37.0970259986548, 16.7700973187533, 0, 200, 200, 155.59959710698, 2487.15783758642, 0
1e-05, 8.8e-07, 4.35, 2.6, 3.6, 3, 36.1726485490456, 16.2784202253242, 0, 200, 200, 160.699754855096, 2480.95571680334, 0
1e-05, 8.8e-07, 4.35, 2.6, 3.6, 3.6, 33.8727190194751, 14.8815327097294, 0, 200, 200, 176.057959633164, 2477.00039580365, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.4, 2.4, 30.1427386482251, 12.0891946743562, 0, 200, 200, 200, 2462.9426107982, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.4, 2.8, 28.8102052668375, 11.1994586200726, 0, 200, 200, 200, 2505.26430706336, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.4, 3, 28.1654243427652, 10.7711840583539, 0, 200, 200, 200, 2533.06183450802, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.4, 3.6, 26.2849671177502, 9.5449773187415, 0, 200, 200, 200, 2646.10723002742, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.8, 2.4, 31.4642812359799, 13.0861055012577, 0, 200, 200, 200, 2455.41779441736, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.8, 2.8, 30.086370621628, 12.1627427967839, 0, 200, 200, 200, 2475.88043671788, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.8, 3, 29.4297654330215, 11.7186748470321, 0, 200, 200, 200, 2490.75733210078, 0
1e-05, 8.8e-07, 4.35, 4.35, 2.8, 3.6, 27.5275404944309, 10.4489728717337, 0, 200, 200, 200, 2554.85150445517, 0
1e-05, 8.8e-07, 4.35, 4.35, 3, 2.4, 32.1380962485504, 13.5850369379072, 0, 200, 200, 200, 2459.62320954207, 0
1e-05, 8.8e-07, 4.35, 4.35, 3, 2.8, 30.7291624349979, 12.6453075195701, 0, 200, 200, 200, 2471.95876329017, 0
1e-05, 8.8e-07, 4.35, 4.35, 3, 3, 30.0645292491099, 12.1934950967841, 0, 200, 200, 200, 2482.12318243747, 0
1e-05, 8.8e-07, 4.35, 4.35, 3, 3.6, 28.1490775036506, 10.9022975795177, 0, 200, 200, 200, 2528.39754251927, 0
1e-05, 8.8e-07, 4.35, 4.35, 3.6, 2.4, 34.2282158915496, 15.0840386185115, 0, 200, 200, 172.767360796348, 2479.89053467184, 0
1e-05, 8.8e-07, 4.35, 4.35, 3.6, 2.8, 32.6866148918165, 14.0967767133151, 0, 200, 200, 184.769219958036, 2481.85550458868, 0
1e-05, 8.8e-07, 4.35, 4.35, 3.6, 3, 31.9865535417032, 13.6222706248149, 0, 200, 200, 190.784129154608, 2484.8096126819, 0
1e-05, 8.8e-07, 4.35, 4.35, 3.6, 3.6, 30.0170867944089, 12.2674942305958, 0, 200, 200, 200, 2497.71193277445, 0
1e-05, 8.8e-07, 4.35, 6.1, 2.4, 2.4, 27.0710144141014, 10.098681790733, -1.4210854715202e-14, 200, 200, 200, 2590.38896885136, 52
1e-05, 8.8e-07, 4.35, 6.1, 2.4, 2.8, 25.7348392940757, 9.22418413284983, 0, 200, 200, 200, 2686.72815158682, 0
1e-05, 8.8e-07, 4.35, 6.1, 2.4, 3, 25.077717935598, 5.36124944209928, 0, 200, 143.133732074634, 200, 2768.38935339685, 0
1e-05, 8.8e-07, 4.35, 6.1, 2.4, 3.6, 23.1519370201125, 4.34620160782549, 0, 200, 142.927807032056, 200, 2994.48563556985, 0
1e-05, 8.8e-07, 4.35, 6.1, 2.8, 2.4, 28.3216753101623, 11.0219306215295, 0, 200, 200, 200, 2523.66073009126, 0
1e-05, 8.8e-07, 4.35, 6.1, 2.8, 2.8, 26.9689187396624, 10.1170882736294, 0, 200, 200, 200, 2578.97433798244, 0
1e-05, 8.8e-07, 4.35, 6.1, 2.8, 3, 26.3048265632704, 9.68134962605251, 0, 200, 200, 200, 2614.26043288707, 0
1e-05, 8.8e-07, 4.35, 6.1, 2.8, 3.6, 24.3563114705357, 5.015402883685, 0, 200, 142.197893247723, 200, 2769.30900340726, 0
1e-05, 8.8e-07, 4.35, 6.1, 3, 2.4, 28.9493126715606, 11.4847964058948, -1.4210854715202e-14, 200, 200, 200, 2506.15850174583, 52
1e-05, 8.8e-07, 4.35, 6.1, 3, 2.8, 27.5865336684972, 10.5649023729556, 0, 200, 200, 200, 2546.46783716683, 0
1e-05, 8.8e-07, 4.35, 6.1, 3, 3, 26.9187075396555, 10.1219557803497, 0, 200, 200, 200, 2572.73374511638, 0
1e-05, 8.8e-07, 4.35, 6.1, 3, 3.6, 24.9588794953527, 5.35079787683786, 0, 200, 141.841783769358, 200, 2692.59379127691, 0
1e-05, 8.8e-07, 4.35, 6.1, 3.6, 2.4, 30.8469707439854, 12.8783047124755, 0, 200, 200, 200, 2492.91435418891, 0
1e-05, 8.8e-07, 4.35, 6.1, 3.6, 2.8, 29.4440763700827, 11.9136968542381, 0, 200, 200, 200, 2503.97546637337, 0
1e-05, 8.8e-07, 4.35, 6.1, 3.6, 3, 28.7632085392862, 7.55050909290311, 0, 200, 141.890850306242, 200, 2526.19255375173, 0
1e-05, 8.8e-07, 4.35, 6.1, 3.6, 3.6, 26.7685368384269, 10.1250726835308, 0, 200, 200, 200, 2553.74122130286, 0
1e-05, 8.8e-07, 6.1, 4, 2.4, 2.4, 34.6732326802113, 14.7303385512129, 0, 200, 200, 200, 2467.44609081264, 0
1e-05, 8.8e-07, 6.1, 4, 2.4, 2.8, 33.140188604251, 13.7146880675696, 0, 200, 200, 200, 2495.16631443327, 0
1e-05, 8.8e-07, 6.1, 4, 2.4, 3, 32.4307636036131, 13.2263792175258, 0, 200, 200, 200, 2515.71810020854, 0
1e-05, 8.8e-07, 6.1, 4, 2.4, 3.6, 30.4131850837409, 11.8293529725169, 0, 200, 200, 200, 2605.4708672763, 0
1e-05, 8.8e-07, 6.1, 4, 2.8, 2.4, 36.3049363577994, 15.9108958955511, 0, 200, 200, 200, 2474.17084859448, 0
1e-05, 8.8e-07, 6.1, 4, 2.8, 2.8, 34.6292811658823, 14.8604983585224, 0, 200, 200, 200, 2480.23085983324, 0
1e-05, 8.8e-07, 6.1, 4, 2.8, 3, 33.8817284611275, 14.3555864190733, 0, 200, 200, 200, 2488.75691885703, 0
1e-05, 8.8e-07, 6.1, 4, 2.8, 3.6, 31.8126722955293, 12.912633055383, 0, 200, 200, 200, 2534.73452804731, 0
1e-05, 8.8e-07, 6.1, 4, 3, 2.4, 37.1630040326173, 16.5009340872741, 0, 200, 200, 195.140890221279, 2484.03859026515, 0
1e-05, 8.8e-07, 6.1, 4, 3, 2.8, 35.3950458374052, 15.4338441183521, 0, 200, 200, 200, 2481.99940809195, 0
1e-05, 8.8e-07, 6.1, 4, 3, 3, 34.6211283513287, 14.9208823270987, 0, 200, 200, 200, 2485.99259573971, 0
1e-05, 8.8e-07, 6.1, 4, 3, 3.6, 32.5152812746067, 13.4554111712567, 0, 200, 200, 200, 2515.86291162349, 0
1e-05, 8.8e-07, 6.1, 4, 3.6, 2.4, 39.9220893261863, 13.49442772549, 0, 200, 147.48722880006, 167.252718244231, 2509.47534404163, 0
1e-05, 8.8e-07, 6.1, 4, 3.6, 2.8, 37.8007369846009, 17.1559685814681, 0, 200, 200, 178.885538963313, 2501.864986659, 0
1e-05, 8.8e-07, 6.1, 4, 3.6, 3, 36.9160281784729, 16.6197228286739, 0, 200, 200, 184.716089076871, 2499.14204664018, 0
1e-05, 8.8e-07, 6.1, 4, 3.6, 3.6, 34.6439552659672, 15.0882626378967, 0, 200, 200, 200, 2500.29089112965, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.4, 2.4, 38.5403312177421, 16.9920188285746, 0, 200, 200, 198.510446467285, 2459.38783073023, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.4, 2.8, 36.5975309289772, 15.9432543353253, 0, 200, 200, 200, 2451.84701840253, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.4, 3, 35.7661436286521, 15.4412256351249, 0, 200, 200, 200, 2454.39636723015, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.4, 3.6, 33.5947180431658, 14.0150671304276, 0, 200, 200, 200, 2483.70992162748, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.8, 2.4, 40.711620625113, 18.2487002901234, 0, 200, 200, 179.906258753784, 2500.03611247738, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.8, 2.8, 38.4244245434866, 17.1660390436464, 0, 200, 200, 190.985966885054, 2478.59992587679, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.8, 3, 37.4716233133523, 16.6470019352944, 0, 200, 200, 196.539604140003, 2473.39664217191, 0
1e-05, 8.8e-07, 6.1, 2.6, 2.8, 3.6, 35.0900990409045, 15.1713157399422, 0, 200, 200, 200, 2475.26117357603, 0
1e-05, 8.8e-07, 6.1, 2.6, 3, 2.4, 41.8841298845723, 8.95953428669504, 0, 200, 96.8797086353327, 170.945690636902, 2507.12697672763, 0
1e-05, 8.8e-07, 6.1, 2.6, 3, 2.8, 39.403207048795, 17.7761125935513, 0, 200, 200, 181.798042656408, 2493.98632162184, 0
1e-05, 8.8e-07, 6.1, 2.6, 3, 3, 38.377885135794, 17.2490343389855, 0, 200, 200, 187.238240279436, 2486.29900485581, 0
1e-05, 8.8e-07, 6.1, 2.6, 3, 3.6, 35.8608989693491, 15.7497020927489, 0, 200, 200, 200, 2479.47154143508, 0
1e-05, 8.8e-07, 6.1, 2.6, 3.6, 2.4, 43.5194518154478, 5.44754609742588, 1.92925428278734, 189.19109365126, 49.6518370874532, 200, 2507.94017419386, 0
1e-05, 8.8e-07, 6.1, 2.6, 3.6, 2.8, 42.5980982922748, 6.63933294398783, 0, 200, 68.1741502838087, 155.599585327346, 2507.57701630924, 0
1e-05, 8.8e-07, 6.1, 2.6, 3.6, 3, 41.3220927965081, 7.92790270460342, 0, 200, 84.8513787209341, 160.699742467555, 2507.98698019078, 0
1e-05, 8.8e-07, 6.1, 2.6, 3.6, 3.6, 38.2921679455316, 12.4418737199094, 0, 200, 145.193725380702, 176.057946174748, 2509.41485867385, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.4, 2.4, 33.8914616094304, 14.2226999415785, 0, 200, 200, 200, 2479.99375667595, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.4, 2.8, 32.4003772867015, 13.2124996992427, 0, 200, 200, 200, 2516.93007288658, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.4, 3, 31.6990486430899, 12.7261167619825, 0, 200, 200, 200, 2542.58463444169, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.4, 3.6, 29.681496818214, 11.3331015447679, 0, 200, 200, 200, 2650.74007812165, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.8, 2.4, 35.4555002654814, 15.3856712891598, 0, 200, 200, 200, 2476.5016424847, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.8, 2.8, 33.8558964109127, 14.3411704623955, 0, 200, 200, 200, 2489.65334389575, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.8, 3, 33.1270989325232, 13.8385488285702, 0, 200, 200, 200, 2501.77674658852, 0
1e-05, 8.8e-07, 6.1, 4.35, 2.8, 3.6, 31.0723966753451, 12.4006745867293, 0, 200, 200, 200, 2560.02059088077, 0
1e-05, 8.8e-07, 6.1, 4.35, 3, 2.4, 36.2703749620288, 15.9672864653425, 0, 200, 200, 200, 2482.71062147149, 0
1e-05, 8.8e-07, 6.1, 4.35, 3, 2.8, 34.598509623894, 14.9062050439084, 0, 200, 200, 200, 2486.78075095246, 0
1e-05, 8.8e-07, 6.1, 4.35, 3, 3, 33.8503389813316, 14.3956603291153, 0, 200, 200, 200, 2493.88555164453, 0
1e-05, 8.8e-07, 6.1, 4.35, 3, 3.6, 31.7693493272427, 12.9356814492984, 0, 200, 200, 200, 2533.82693911577, 0
1e-05, 8.8e-07, 6.1, 4.35, 3.6, 2.4, 38.8667650159752, 12.9746013030637, 0, 200, 146.737589687183, 172.767353282629, 2509.30592384817, 0
1e-05, 8.8e-07, 6.1, 4.35, 3.6, 2.8, 36.9065880225698, 16.6042864329014, 0, 200, 200, 184.769212019643, 2499.82257205197, 0
1e-05, 8.8e-07, 6.1, 4.35, 3.6, 3, 36.0739573411584, 11.2618196300469, 0, 200, 143.759312079461, 190.78412087153, 2511.81204022319, 0
1e-05, 8.8e-07, 6.1, 4.35, 3.6, 3.6, 33.8727698627505, 14.5455148678999, 0, 200, 200, 200, 2503.89458027193, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.4, 2.4, 30.5268249184262, 11.9622890065732, 0, 200, 200, 200, 2597.13161980962, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.4, 2.8, 29.0904561519585, 10.9683210994854, 0, 200, 200, 200, 2690.44569699169, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.4, 3, 28.3868030449391, 6.40495318028098, 0, 200, 141.358751130457, 200, 2767.87513433549, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.4, 3.6, 26.3204049869278, 9.11796491201868, 0, 200, 200, 200, 2984.0669108481, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.8, 2.4, 31.9393145837171, 13.0496982268668, 0, 200, 200, 200, 2531.2760315854, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.8, 2.8, 30.4751573103409, 12.0244718540059, 0, 200, 200, 200, 2583.09933793307, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.8, 3, 29.7637068442064, 11.5299543171106, 0, 200, 200, 200, 2617.20314789038, 0
1e-05, 8.8e-07, 6.1, 6.1, 2.8, 3.6, 27.6777041918314, 10.11647739302, 0, 200, 200, 200, 2760.30961372505, 0
1e-05, 8.8e-07, 6.1, 6.1, 3, 2.4, 32.65280906847, 13.5945137342889, 0, 200, 200, 200, 2514.20729915488, 0
1e-05, 8.8e-07, 6.1, 6.1, 3, 2.8, 31.1694942369082, 12.5538119454431, 0, 200, 200, 200, 2550.78997055185, 0
1e-05, 8.8e-07, 6.1, 6.1, 3, 3, 30.453084713263, 7.74386682284931, 0, 200, 141.007583510081, 200, 2589.61682773375, 0
1e-05, 8.8e-07, 6.1, 6.1, 3, 3.6, 28.3565238315266, 10.6171239589471, 0, 200, 200, 200, 2684.26763143359, 0
1e-05, 8.8e-07, 6.1, 6.1, 3.6, 2.4, 34.8348189389895, 15.2333796616187, 0, 200, 200, 200, 2502.26697793138, 0
1e-05, 8.8e-07, 6.1, 6.1, 3.6, 2.8, 33.266589865167, 9.61331241238016, 0, 200, 141.524681922017, 200, 2519.04006046817, 0
1e-05, 8.8e-07, 6.1, 6.1, 3.6, 3, 32.5289942129032, 13.6228414971794, 0, 200, 200, 200, 2515.98182685898, 0
1e-05, 8.8e-07, 6.1, 6.1, 3.6, 3.6, 30.3948241379528, 12.1245091665802, 0, 200, 200, 200, 2554.79997529157, 0
1e-05, 5.44e-06, 4, 4, 2.4, 2.4, 89.6183205928438, 14.9328400050481, 35.6308580294941, 114.082318861501, 39.3377577108842, 169.482572988485, 2345.21995434201, 0
1e-05, 5.44e-06, 4, 4, 2.4, 2.8, 146.833707779894, 13.5477466481106, 32.7669303953193, 200, 38.2943278890081, 164.687307644636, 2358.98440096646, 0
1e-05, 5.44e-06, 4, 4, 2.4, 3, 143.712040482861, 13.0203909571957, 31.486792502867, 200, 38.0966482522112, 162.659529345069, 2365.30135133812, 0
1e-05, 5.44e-06, 4, 4, 2.4, 3.6, 136.42831155297, 11.8663744217655, 28.1308354299567, 200, 38.3684287711959, 157.738780516915, 2380.671208454, 0
1e-05, 5.44e-06, 4, 4, 2.8, 2.4, 72.3727762238917, 18.3857343921331, 41.0637555646949, 86.1935998549051, 44.6300631054749, 181.289054047638, 2329.92923196035, 0
1e-05, 5.44e-06, 4, 4, 2.8, 2.8, 95.2814379684235, 16.2282128278525, 37.7840928303097, 122.473219157811, 42.1094063029682, 175.604708617302, 2342.57713657526, 0
1e-05, 5.44e-06, 4, 4, 2.8, 3, 143.657484471074, 15.4579110274898, 36.345377145454, 191.775493519059, 41.451952874968, 173.269415670255, 2349.20235716181, 0
1e-05, 5.44e-06, 4, 4, 2.8, 3.6, 140.732651175049, 0, 32.621819513747, 200, 5.2888062781481, 167.719569910756, 2498.52719753132, 0
1e-05, 5.44e-06, 4, 4, 3, 2.4, 67.6449039760321, 20.4407295734032, 43.9309137158722, 78.0139745812801, 47.8363639616051, 187.460349383181, 2325.46717366188, 0
1e-05, 5.44e-06, 4, 4, 3, 2.8, 83.7069746284805, 17.8333213671138, 40.3733916105485, 104.239020506693, 44.5081909171405, 181.126311288649, 2334.99944110679, 0
1e-05, 5.44e-06, 4, 4, 3, 3, 98.1998904705336, 16.8769034918142, 38.8333706573306, 126.78956509714, 43.4946574470653, 178.570968392106, 2341.35284018934, 0
1e-05, 5.44e-06, 4, 4, 3, 3.6, 143.188620324787, 14.9133425415299, 34.8897117989984, 200, 42.2254117708753, 172.591425958992, 2360.06691270242, 0
1e-05, 5.44e-06, 4, 4, 3.6, 2.4, 58.6386875838832, 28.2429195790058, 50.7442248083114, 61.5335373935339, 60.0857061898994, 200, 2340.80409019768, 0
1e-05, 5.44e-06, 4, 4, 3.6, 2.8, 68.2442692202539, 23.8027264946086, 48.7393759039992, 77.700889762256, 53.6317181436465, 198.807042405698, 2324.6452620029, 0
1e-05, 5.44e-06, 4, 4, 3.6, 3, 74.0961576361654, 22.2452060006494, 46.7475222598147, 87.5343772288766, 51.5937476826154, 195.167149857636, 2324.61135527815, 0
1e-05, 5.44e-06, 4, 4, 3.6, 3.6, 107.484887180773, 18.823687612579, 41.8879519539677, 140.469493046447, 47.6413870908258, 187.14942105996, 2338.05038746715, 0
1e-05, 5.44e-06, 4, 2.6, 2.4, 2.4, 61.3851960258317, 18.9557937309852, 43.2487942266221, 66.3634494934819, 43.0971547334746, 180.604304908844, 2328.22129187358, 0
1e-05, 5.44e-06, 4, 2.6, 2.4, 2.8, 72.3815443150798, 16.441426023872, 39.740155571524, 84.2980706085238, 39.9336166471603, 174.374910196892, 2338.24300059974, 0
1e-05, 5.44e-06, 4, 2.6, 2.4, 3, 80.1109618721666, 15.5356545366547, 38.2230125607499, 96.589369089674, 38.9935029551905, 171.860780424287, 2344.10431178079, 0
1e-05, 5.44e-06, 4, 2.6, 2.4, 3.6, 150.758222701978, 13.6697473216764, 34.3566104726431, 200, 37.7700706192177, 166.013141829953, 2360.26171793456, 0
1e-05, 5.44e-06, 4, 2.6, 2.8, 2.4, 55.224824423951, 24.7174336829739, 50.7001916594748, 55.6421943564007, 52.1879889547872, 197.284707452524, 2330.67398616509, 0
1e-05, 5.44e-06, 4, 2.6, 2.8, 2.8, 63.0501394194509, 0, 46.2532493298311, 68.6801989317316, 2.61976411094652, 188.706439036254, 2495.62193393469, 0
1e-05, 5.44e-06, 4, 2.6, 2.8, 3, 67.630842100535, 19.4888608860722, 44.4041818484055, 76.3246497327538, 45.0542009229676, 185.401839898064, 2328.60397590608, 0
1e-05, 5.44e-06, 4, 2.6, 2.8, 3.6, 88.6121577291744, 16.5029721448649, 39.8389529734599, 110.151140149243, 41.7898314281129, 177.998596528565, 2343.44341704948, 0
1e-05, 5.44e-06, 4, 2.6, 3, 2.4, 52.9392926214708, 28.4917539103172, 52.5639288497677, 51.5205985579871, 58.2145537826015, 200, 2344.19466134766, 0
1e-05, 5.44e-06, 4, 2.6, 3, 2.8, 59.9323681624251, 23.570535021823, 49.8241939692512, 63.1846831356548, 51.0239095287146, 196.594125851703, 2326.33712320399, 0
1e-05, 5.44e-06, 4, 2.6, 3, 3, 63.864491578252, 21.8714999612172, 47.736347531646, 69.8136097216796, 48.7466027926949, 192.686220914498, 2325.14020702704, 0
1e-05, 5.44e-06, 4, 2.6, 3, 3.6, 79.3651315123845, 18.2251991654144, 42.6975251254264, 95.6154464883006, 44.3552236509536, 184.149146560677, 2335.4414516362, 0
1e-05, 5.44e-06, 4, 2.6, 3.6, 2.4, 47.8822647518736, 40.4602305323582, 55.3008489721932, 42.1001028317756, 76.0079619914442, 200, 2452.33471404497, 0
1e-05, 5.44e-06, 4, 2.6, 3.6, 2.8, 53.4760019174599, 34.4292479154844, 53.7179094045733, 51.224121625969, 67.9959671062631, 200, 2374.3760468197, 0
1e-05, 5.44e-06, 4, 2.6, 3.6, 3, 56.4120339562554, 31.3461638321932, 52.9361280905289, 56.1729309521108, 63.5196927916598, 200, 2352.07153981482, 0
1e-05, 5.44e-06, 4, 2.6, 3.6, 3.6, 66.2697538919212, 24.7393907473788, 50.6309520547253, 73.1603052885064, 54.2536258355817, 200, 2325.10672269237, 0
1e-05, 5.44e-06, 4, 4.35, 2.4, 2.4, 106.298693784366, 0.509263117929789, 34.2399672063125, 140.350629430032, 5.16591548568453, 167.957562687473, 2496.128433831, 0
1e-05, 5.44e-06, 4, 4.35, 2.4, 2.8, 143.255618573946, 13.1158190470884, 31.4632575870757, 200, 38.4087670688467, 163.324979522387, 2363.37305504915, 0
1e-05, 5.44e-06, 4, 4.35, 2.4, 3, 140.41326853586, 0, 30.2161719328833, 200, 5.35921869774223, 161.350249503271, 2498.63564832382, 0
1e-05, 5.44e-06, 4, 4.35, 2.4, 3.6, 133.72170284522, 11.5844365134626, 26.9350549927225, 200, 38.8412783656518, 156.525968205521, 2384.3482619533, 0
1e-05, 5.44e-06, 4, 4.35, 2.8, 2.4, 78.5816162467185, 17.4679803200865, 39.4007162442409, 97.1240823813818, 43.8428098854184, 179.169369149614, 2333.4989263156, 0
1e-05, 5.44e-06, 4, 4.35, 2.8, 2.8, 120.061489226326, 15.5778932693645, 36.2650386670357, 160.198559795258, 41.836253006903, 173.806846524942, 2347.2487310101, 0
1e-05, 5.44e-06, 4, 4.35, 2.8, 3, 145.808169802356, 14.8949371323935, 34.8786290947877, 200, 41.3550674337389, 171.579244261395, 2354.04510818479, 0
1e-05, 5.44e-06, 4, 4.35, 2.8, 3.6, 137.620639359528, 13.4064815073889, 31.2657545890927, 200, 41.0183315983924, 166.229030394791, 2372.29882668595, 0
1e-05, 5.44e-06, 4, 4.35, 3, 2.4, 72.560429492638, 19.34082789334, 42.0954983066754, 86.8935577966421, 46.7602114073966, 184.941113411987, 2327.55465768871, 0
1e-05, 5.44e-06, 4, 4.35, 3, 2.8, 94.8583886519161, 17.0158438627468, 38.7246496873522, 122.614945015075, 43.9313657337359, 179.047459098459, 2339.5099184175, 0
1e-05, 5.44e-06, 4, 4.35, 3, 3, 129.932124198573, 0, 37.2513420030953, 174.209928184866, 3.38870546022967, 176.639974760445, 2495.93595446393, 0
1e-05, 5.44e-06, 4, 4.35, 3, 3.6, 139.815961892784, 14.4295652082461, 33.4457775281937, 200, 42.3241982340849, 170.937445352947, 2365.36753611464, 0
1e-05, 5.44e-06, 4, 4.35, 3.6, 2.4, 61.824900799441, 26.1337504649214, 49.6540727127, 67.4843079889065, 57.3141545775176, 200, 2332.32951718787, 0
1e-05, 5.44e-06, 4, 4.35, 3.6, 2.8, 73.1346201592883, 22.4194279915864, 46.5535431059067, 86.5279613314378, 52.1406297004342, 195.471426691447, 2324.2473242586, 0
1e-05, 5.44e-06, 4, 4.35, 3.6, 3, 80.5230704421295, 21.013346952592, 44.7040911657338, 98.8135424856862, 50.3413169767995, 192.188948065094, 2326.90756771378, 0
1e-05, 5.44e-06, 4, 4.35, 3.6, 3.6, 147.604585820263, 18.0000498429705, 40.1211972018028, 200, 47.1315698394068, 184.831848537637, 2343.49161477697, 0
1e-05, 5.44e-06, 4, 6.1, 2.4, 2.4, 134.28692212822, 12.571461134144, 29.0304355103378, 200, 40.246264612654, 164.532901613145, 2366.7461215093, 0
1e-05, 5.44e-06, 4, 6.1, 2.4, 2.8, 129.456845621364, 11.6912339887869, 26.5258297719845, 200, 40.3183541856979, 160.301145261697, 2380.02754543042, 0
1e-05, 5.44e-06, 4, 6.1, 2.4, 3, 127.486105448248, 0, 25.3868589934498, 200, 6.74375950403801, 158.454163282564, 2503.69216399694, 52
1e-05, 5.44e-06, 4, 6.1, 2.4, 3.6, 122.524756295488, 10.6670364158363, 22.373811201079, 200, 42.2084910317874, 153.888077895721, 2396.80525169305, 0
1e-05, 5.44e-06, 4, 6.1, 2.8, 2.4, 139.43764454649, 14.7516727101193, 33.337694371517, 200, 43.2778144121278, 174.071771837171, 2351.28149929291, 0
1e-05, 5.44e-06, 4, 6.1, 2.8, 2.8, 133.40520115753, 13.5591976386838, 30.6179089639541, 200, 42.7143492030114, 169.523404480508, 2366.93643592311, 0
1e-05, 5.44e-06, 4, 6.1, 2.8, 3, 131.04036255828, 0.222714585655422, 29.3866264399542, 200, 5.92518976882974, 167.560939530217, 2500.42948973209, 0
1e-05, 5.44e-06, 4, 6.1, 2.8, 3.6, 125.404835873923, 0, 26.1199088214835, 200, 7.08521902807091, 162.69614395148, 2505.80837297369, 0
1e-05, 5.44e-06, 4, 6.1, 3, 2.4, 119.907453788062, 0, 35.522440357099, 168.157168433932, 2.41215075528636, 178.766434475322, 2495.80704986546, 0
1e-05, 5.44e-06, 4, 6.1, 3, 2.8, 135.624184513916, 14.589011642763, 32.6741798254559, 200, 44.0917646867548, 173.986929391699, 2359.68953295585, 0
1e-05, 5.44e-06, 4, 6.1, 3, 3, 133.008574030649, 14.0521371919668, 31.3919124711329, 200, 43.9444393710897, 171.947088242293, 2367.0894605255, 0
1e-05, 5.44e-06, 4, 6.1, 3, 3.6, 126.928021263715, 12.8743891428558, 27.9974027212115, 200, 44.4491823441409, 166.918343109467, 2384.40798276341, 0
1e-05, 5.44e-06, 4, 6.1, 3.6, 2.4, 82.6785819935137, 20.4934006036544, 42.3431267681357, 107.051989811897, 51.9313493029421, 193.062784197296, 2326.06342547935, 0
1e-05, 5.44e-06, 4, 6.1, 3.6, 2.8, 120.418844472201, 18.150904862725, 38.9656849167519, 167.601324928463, 49.0742725587501, 187.144375997914, 2338.55596958172, 0
1e-05, 5.44e-06, 4, 6.1, 3.6, 3, 139.865347542471, 17.312720094345, 37.486891304839, 200, 48.3326717740398, 184.729221243161, 2345.94928041188, 0
1e-05, 5.44e-06, 4, 6.1, 3.6, 3.6, 131.963272803, 15.5287269497228, 33.6498150663417, 200, 47.6233436391894, 178.988446247427, 2367.70480253086, 0
1e-05, 5.44e-06, 2.6, 4, 2.4, 2.4, 139.415544207306, 11.2362843001862, 27.5900923836562, 200, 34.9513310971137, 154.368533696718, 2363.89234171819, 0
1e-05, 5.44e-06, 2.6, 4, 2.4, 2.8, 134.321982440018, 10.43908562566, 25.3347050182471, 200, 34.9385360891294, 150.655144998746, 2376.59318153783, 0
1e-05, 5.44e-06, 2.6, 4, 2.4, 3, 132.223006641088, 10.13069920725, 24.3131377428364, 200, 35.1312284743827, 149.055105505364, 2381.75626975654, 0
1e-05, 5.44e-06, 2.6, 4, 2.4, 3.6, 126.93813513639, 9.46970189658268, 21.6208920177646, 200, 36.3279982346814, 145.17055076105, 2393.29426474247, 0
1e-05, 5.44e-06, 2.6, 4, 2.8, 2.4, 144.758944459678, 13.1801624594014, 31.511110123993, 200, 37.6266155708146, 162.990538598732, 2349.58311987476, 0
